flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season
F019030,LH,Lufthansa,star,LH2496;LH6646;LH5901,GIG,Rio de Janeiro,BKK,Bangkok,2025-08-09T08:25:00Z,2025-08-10T21:18:00Z,2213,2,DOH;NRT,259,Business,3143.99,USD,5,A350-900,80,True,True,low,winter_low,False
F019031,AI,Air India,star,AI7748;AI3840,GIG,Rio de Janeiro,BKK,Bangkok,2025-08-09T07:25:00Z,2025-08-10T08:43:00Z,1518,1,DXB,180,Business,3865.7,USD,4,B777-300ER,80,True,True,low,winter_low,False
F019032,BA,British Airways,oneworld,BA2056,IST,Istanbul,ICN,Seoul,2026-04-19T17:00:00Z,2026-04-20T03:34:00Z,634,0,,0,Business,2955.0,USD,4,E190,92,True,True,medium,shoulder,False
F019033,QF,Qantas,oneworld,QF3237,IST,Istanbul,ICN,Seoul,2026-04-19T18:00:00Z,2026-04-20T04:34:00Z,634,0,,0,Economy,847.35,USD,5,A380-800,93,True,False,medium,shoulder,False
F019034,EK,Emirates,none,EK4292;EK4276,IST,Istanbul,ICN,Seoul,2026-04-19T19:00:00Z,2026-04-20T10:53:00Z,953,1,DXB,142,Premium Economy,1309.04,USD,5,A330-300,84,True,False,medium,shoulder,False
F019035,CX,Cathay Pacific,oneworld,CX1928;CX5878,IST,Istanbul,ICN,Seoul,2026-04-19T17:30:00Z,2026-04-20T08:48:00Z,918,1,FRA,61,First,3441.34,USD,3,A320neo,83,True,True,medium,shoulder,False
F019036,NH,ANA,star,NH4082,FRA,Frankfurt,PEK,Beijing,2025-06-05T16:40:00Z,2025-06-06T03:04:00Z,624,0,,0,Economy,1219.68,USD,5,B787-9,88,False,False,high,summer_peak,False
F019037,NH,ANA,star,NH5361,FRA,Frankfurt,PEK,Beijing,2025-06-05T14:40:00Z,2025-06-06T01:04:00Z,624,0,,0,Economy,1321.01,USD,3,A321neo,84,True,True,high,summer_peak,False
F019038,UA,United Airlines,star,UA6059;UA2624,FRA,Frankfurt,PEK,Beijing,2025-06-05T14:40:00Z,2025-06-06T06:00:00Z,920,1,IST,174,Premium Economy,1447.09,USD,6,B767-300,76,True,True,high,summer_peak,False
F019039,TK,Turkish Airlines,star,TK5034;TK9132;TK2345,FRA,Frankfurt,PEK,Beijing,2025-06-05T14:40:00Z,2025-06-06T17:37:00Z,1617,2,DOH;LHR,149,Premium Economy,1346.89,USD,5,A330-300,71,True,False,high,summer_peak,False
F019040,JL,Japan Airlines,oneworld,JL2553;JL6174,FRA,Frankfurt,PEK,Beijing,2025-06-05T14:40:00Z,2025-06-06T04:27:00Z,827,1,CDG,100,Economy,934.02,USD,4,B787-9,85,True,False,high,summer_peak,False
F019041,TG,Thai Airways,star,TG515;TG6372,FRA,Frankfurt,PEK,Beijing,2025-06-05T14:40:00Z,2025-06-06T15:07:00Z,1467,1,JFK,100,Economy,867.02,USD,3,E190,77,True,False,high,summer_peak,False
F019042,TG,Thai Airways,star,TG163,FRA,Frankfurt,MEX,Mexico City,2025-03-08T06:30:00Z,2025-03-08T19:06:00Z,756,0,,0,Business,3140.61,USD,3,A330-300,89,True,True,medium,shoulder,False
F019043,AI,Air India,star,AI6314,FRA,Frankfurt,MEX,Mexico City,2025-03-08T06:30:00Z,2025-03-08T19:06:00Z,756,0,,0,Economy,869.56,USD,3,B737-800,87,False,False,medium,shoulder,False
F019044,JL,Japan Airlines,oneworld,JL4087;JL5676,FRA,Frankfurt,MEX,Mexico City,2025-03-08T08:00:00Z,2025-03-09T17:42:00Z,2022,1,HKG,195,Economy,716.76,USD,4,B787-9,90,False,False,medium,shoulder,False
F019045,TG,Thai Airways,star,TG2290;TG8448,FRA,Frankfurt,MEX,Mexico City,2025-03-08T07:00:00Z,2025-03-09T21:39:00Z,2319,1,SIN,225,Economy,696.71,USD,6,B737-800,80,False,True,medium,shoulder,False
F019046,KL,KLM,skyteam,KL8129;KL3435,FRA,Frankfurt,MEX,Mexico City,2025-03-08T08:30:00Z,2025-03-09T02:08:00Z,1058,1,LAX,92,Economy,802.88,USD,6,A330-300,85,True,False,medium,shoulder,False
F019047,NH,ANA,star,NH9152;NH5788;NH6151,FRA,Frankfurt,MEX,Mexico City,2025-03-08T09:00:00Z,2025-03-10T13:48:00Z,3168,2,SFO;DXB,312,Economy,752.4,USD,4,B767-300,79,True,False,medium,shoulder,False
F019048,BA,British Airways,oneworld,BA1716,IST,Istanbul,NRT,Tokyo,2025-01-07T12:10:00Z,2025-01-08T00:03:00Z,713,0,,0,Economy,891.95,USD,9,A380-800,88,False,False,low,winter_low,False
F019049,CX,Cathay Pacific,oneworld,CX307,IST,Istanbul,NRT,Tokyo,2025-01-07T12:40:00Z,2025-01-08T00:33:00Z,713,0,,0,Economy,974.91,USD,9,A380-800,89,True,False,low,winter_low,False
F019050,JL,Japan Airlines,oneworld,JL3014;JL809;JL9923,IST,Istanbul,NRT,Tokyo,2025-01-07T11:40:00Z,2025-01-08T07:37:00Z,1197,2,CDG;AMS,184,Economy,670.57,USD,8,A320neo,78,True,False,low,winter_low,False
F019051,KL,KLM,skyteam,KL2943;KL8437,IST,Istanbul,NRT,Tokyo,2025-01-07T12:10:00Z,2025-01-08T15:39:00Z,1649,1,SFO,146,Economy,634.27,USD,7,A330-300,78,True,True,low,winter_low,False
F019052,BA,British Airways,oneworld,BA146;BA5678,IST,Istanbul,NRT,Tokyo,2025-01-07T13:40:00Z,2025-01-08T19:07:00Z,1767,1,LAX,206,Economy,697.29,USD,5,E190,83,False,False,low,winter_low,False
F019053,DL,Delta,skyteam,DL3170;DL6131,IST,Istanbul,NRT,Tokyo,2025-01-07T11:40:00Z,2025-01-08T04:30:00Z,1010,1,DXB,105,Economy,608.67,USD,5,A380-800,86,False,False,low,winter_low,False
F019054,KE,Korean Air,skyteam,KE431,GIG,Rio de Janeiro,SFO,San Francisco,2025-01-04T17:30:00Z,2025-01-05T07:27:00Z,837,0,,0,Economy,1629.51,USD,5,E190,87,True,False,high,summer_peak,False
F019055,CX,Cathay Pacific,oneworld,CX4933,GIG,Rio de Janeiro,SFO,San Francisco,2025-01-04T17:30:00Z,2025-01-05T07:27:00Z,837,0,,0,Business,5494.13,USD,3,A321neo,85,True,True,high,summer_peak,False
F019056,SQ,Singapore Airlines,star,SQ1942,GIG,Rio de Janeiro,SFO,San Francisco,2025-01-04T16:00:00Z,2025-01-05T05:57:00Z,837,0,,0,Economy,1647.42,USD,2,E190,86,False,True,high,summer_peak,False
F019057,LH,Lufthansa,star,LH7003;LH7251,GIG,Rio de Janeiro,SFO,San Francisco,2025-01-04T18:30:00Z,2025-01-06T08:28:00Z,2278,1,NRT,193,Premium Economy,2267.61,USD,4,A350-900,81,True,True,high,summer_peak,False
F019058,BA,British Airways,oneworld,BA414;BA5845,GIG,Rio de Janeiro,SFO,San Francisco,2025-01-04T16:00:00Z,2025-01-05T10:15:00Z,1095,1,LAX,215,Economy,1192.95,USD,5,A320neo,79,False,True,high,summer_peak,False
F019059,AI,Air India,star,AI1066,SIN,Singapore,SFO,San Francisco,2025-02-14T00:20:00Z,2025-02-14T17:58:00Z,1058,0,,0,Economy,1159.14,USD,9,B767-300,91,False,False,low,winter_low,False
F019060,TK,Turkish Airlines,star,TK9392,SIN,Singapore,SFO,San Francisco,2025-02-14T00:50:00Z,2025-02-14T18:28:00Z,1058,0,,0,Business,4782.78,USD,8,A320neo,87,True,True,low,winter_low,False
F019061,TG,Thai Airways,star,TG792,SIN,Singapore,SFO,San Francisco,2025-02-14T01:50:00Z,2025-02-14T19:28:00Z,1058,0,,0,Economy,1202.46,USD,7,A350-900,89,False,False,low,winter_low,False
F019062,QF,Qantas,oneworld,QF6190;QF898;QF1696,SIN,Singapore,SFO,San Francisco,2025-02-13T23:50:00Z,2025-02-15T23:20:00Z,2850,2,CDG;HKG,373,Economy,906.53,USD,9,B737-800,84,True,False,low,winter_low,False
F019063,EK,Emirates,none,EK5372;EK184,SIN,Singapore,SFO,San Francisco,2025-02-14T01:20:00Z,2025-02-15T05:09:00Z,1669,1,CDG,113,Economy,968.18,USD,4,A321neo,83,True,True,low,winter_low,False
F019064,SQ,Singapore Airlines,star,SQ1358;SQ9633;SQ5100,ORD,Chicago,GRU,Sao Paulo,2026-04-01T22:55:00Z,2026-04-03T18:10:00Z,2595,2,NRT;CDG,287,Business,2018.04,USD,3,A330-300,80,True,True,medium,shoulder,False
F019065,TG,Thai Airways,star,TG2768;TG8365,ORD,Chicago,GRU,Sao Paulo,2026-04-01T22:55:00Z,2026-04-03T14:02:00Z,2347,1,ICN,105,Premium Economy,1335.01,USD,3,A350-900,85,True,False,medium,shoulder,False
F019066,KE,Korean Air,skyteam,KE5930;KE4538,ORD,Chicago,GRU,Sao Paulo,2026-04-01T23:25:00Z,2026-04-02T20:35:00Z,1270,1,SFO,186,Economy,703.84,USD,3,A321neo,82,True,False,medium,shoulder,False
F019067,TK,Turkish Airlines,star,TK4502,BOM,Mumbai,LAX,Los Angeles,2026-04-22T21:00:00Z,2026-04-23T15:09:00Z,1089,0,,0,Economy,1586.61,USD,9,B737-800,90,False,False,medium,shoulder,False
F019068,AI,Air India,star,AI4614,BOM,Mumbai,LAX,Los Angeles,2026-04-22T18:30:00Z,2026-04-23T12:39:00Z,1089,0,,0,Premium Economy,2548.42,USD,9,E190,92,True,True,medium,shoulder,False
F019069,AI,Air India,star,AI613,BOM,Mumbai,LAX,Los Angeles,2026-04-22T21:00:00Z,2026-04-23T15:09:00Z,1089,0,,0,First,7199.55,USD,4,A330-300,89,True,True,medium,shoulder,False
F019070,NH,ANA,star,NH2874,BOM,Mumbai,LAX,Los Angeles,2026-04-22T19:30:00Z,2026-04-23T13:39:00Z,1089,0,,0,Economy,1656.66,USD,6,A380-800,92,False,False,medium,shoulder,False
F019071,QR,Qatar Airways,oneworld,QR6719;QR735;QR5979,BOM,Mumbai,LAX,Los Angeles,2026-04-22T20:30:00Z,2026-04-24T10:35:00Z,2285,2,HKG;DOH,373,Economy,940.65,USD,4,A330-300,80,True,False,medium,shoulder,False
F019072,AI,Air India,star,AI2378;AI2288;AI1537,BOM,Mumbai,LAX,Los Angeles,2026-04-22T19:00:00Z,2026-04-24T09:23:00Z,2303,2,HKG;DOH,391,Economy,785.12,USD,6,A350-900,75,False,True,medium,shoulder,False
F019073,AA,American Airlines,oneworld,AA7193;AA2868;AA6112,BOM,Mumbai,LAX,Los Angeles,2026-04-22T18:30:00Z,2026-04-24T00:42:00Z,1812,2,DXB;NRT,294,Economy,910.5,USD,9,B737-800,79,True,True,medium,shoulder,False
F019074,JL,Japan Airlines,oneworld,JL1241;JL2945,BOM,Mumbai,LAX,Los Angeles,2026-04-22T20:00:00Z,2026-04-23T18:19:00Z,1339,1,ICN,122,Business,4082.99,USD,7,B737-800,85,True,True,medium,shoulder,False
F019075,AF,Air France,skyteam,AF2482;AF7013,DEL,Delhi,KUL,Kuala Lumpur,2026-04-08T14:30:00Z,2026-04-10T05:03:00Z,2313,1,JFK,215,Economy,409.05,USD,2,A350-900,80,True,True,high,spring_break,True
F019076,JL,Japan Airlines,oneworld,JL6059;JL1852;JL8427,DEL,Delhi,KUL,Kuala Lumpur,2026-04-08T13:00:00Z,2026-04-09T05:20:00Z,980,2,DOH;DXB,225,Economy,330.75,USD,4,E190,77,False,False,high,spring_break,True
F019077,TK,Turkish Airlines,star,TK8227;TK100;TK2275,DEL,Delhi,KUL,Kuala Lumpur,2026-04-08T13:30:00Z,2026-04-10T07:08:00Z,2498,2,AMS;SFO,221,Business,1048.01,USD,4,A380-800,72,True,True,high,spring_break,True
F019078,NH,ANA,star,NH7462;NH6649,DEL,Delhi,KUL,Kuala Lumpur,2026-04-08T12:30:00Z,2026-04-09T23:44:00Z,2114,1,SFO,84,Economy,413.52,USD,3,A380-800,82,False,True,high,spring_break,True
F019079,NH,ANA,star,NH1306;NH8261,MEL,Melbourne,DEL,Delhi,2026-03-29T11:15:00Z,2026-03-30T02:24:00Z,909,1,SIN,66,Economy,821.96,USD,6,E190,83,True,True,medium,shoulder,False
F019080,AA,American Airlines,oneworld,AA4023;AA7427,MEL,Melbourne,DEL,Delhi,2026-03-29T09:45:00Z,2026-03-30T13:48:00Z,1683,1,IST,163,Economy,692.12,USD,8,B787-9,78,False,False,medium,shoulder,False
F019081,QF,Qantas,oneworld,QF3102;QF3449,MEL,Melbourne,DEL,Delhi,2026-03-29T09:15:00Z,2026-03-30T06:18:00Z,1263,1,NRT,127,Economy,809.55,USD,4,B777-300ER,87,False,False,medium,shoulder,False
F019082,EK,Emirates,none,EK3418;EK3185,MEL,Melbourne,DEL,Delhi,2026-03-29T09:15:00Z,2026-03-30T21:32:00Z,2177,1,SFO,221,Premium Economy,1445.75,USD,8,A330-300,84,True,False,medium,shoulder,False
F019083,QF,Qantas,oneworld,QF8444,DOH,Doha,KUL,Kuala Lumpur,2026-05-25T17:05:00Z,2026-05-26T01:08:00Z,483,0,,0,Economy,779.59,USD,9,A380-800,89,False,True,medium,shoulder,False
F019084,AA,American Airlines,oneworld,AA2981,DOH,Doha,KUL,Kuala Lumpur,2026-05-25T17:05:00Z,2026-05-26T01:08:00Z,483,0,,0,First,3639.36,USD,7,B767-300,87,True,True,medium,shoulder,False
F019085,TK,Turkish Airlines,star,TK1366,DOH,Doha,KUL,Kuala Lumpur,2026-05-25T17:35:00Z,2026-05-26T01:38:00Z,483,0,,0,Economy,597.21,USD,5,B767-300,92,False,False,medium,shoulder,False
F019086,QR,Qatar Airways,oneworld,QR3066;QR3360,DOH,Doha,KUL,Kuala Lumpur,2026-05-25T18:05:00Z,2026-05-27T06:42:00Z,2197,1,SFO,121,Economy,525.44,USD,6,E190,84,True,True,medium,shoulder,False
F019087,JL,Japan Airlines,oneworld,JL551;JL3515;JL8458,DOH,Doha,KUL,Kuala Lumpur,2026-05-25T19:35:00Z,2026-05-27T02:58:00Z,1883,2,LHR;ICN,361,Economy,420.76,USD,9,B777-300ER,80,True,False,medium,shoulder,False
F019088,SQ,Singapore Airlines,star,SQ3548;SQ5491;SQ3387,DPS,Bali,MEX,Mexico City,2025-06-26T02:05:00Z,2025-06-28T20:10:00Z,3965,2,JFK;SIN,224,Economy,937.34,USD,7,B737-800,82,True,True,low,winter_low,False
F019089,AI,Air India,star,AI8600;AI7927;AI6873,DPS,Bali,MEX,Mexico City,2025-06-26T01:05:00Z,2025-06-27T17:54:00Z,2449,2,DOH;NRT,276,Premium Economy,1593.05,USD,7,B787-9,72,True,False,low,winter_low,False
F019090,TG,Thai Airways,star,TG8846,DXB,Dubai,BCN,Barcelona,2026-01-20T18:35:00Z,2026-01-21T01:43:00Z,428,0,,0,Economy,540.53,USD,7,A321neo,84,False,False,low,winter_low,False
F019091,NH,ANA,star,NH5017,DXB,Dubai,BCN,Barcelona,2026-01-20T17:35:00Z,2026-01-21T00:43:00Z,428,0,,0,Economy,607.32,USD,7,B787-9,96,False,False,low,winter_low,False
F019092,LH,Lufthansa,star,LH8601;LH5589,DXB,Dubai,BCN,Barcelona,2026-01-20T19:35:00Z,2026-01-21T19:49:00Z,1454,1,JFK,88,Economy,369.44,USD,6,A330-300,79,False,False,low,winter_low,False
F019093,NH,ANA,star,NH2281;NH9808,DXB,Dubai,BCN,Barcelona,2026-01-20T18:05:00Z,2026-01-21T17:22:00Z,1397,1,ICN,94,Economy,378.99,USD,9,A380-800,87,True,True,low,winter_low,False
F019094,QF,Qantas,oneworld,QF4947;QF7667,DXB,Dubai,BCN,Barcelona,2026-01-20T18:05:00Z,2026-01-22T03:22:00Z,1997,1,SFO,223,Economy,432.89,USD,8,E190,88,False,False,low,winter_low,False
F019095,AF,Air France,skyteam,AF849;AF3173,DXB,Dubai,BCN,Barcelona,2026-01-20T19:05:00Z,2026-01-21T06:34:00Z,689,1,IST,216,Economy,377.21,USD,5,A321neo,81,False,False,low,winter_low,False
F019096,DL,Delta,skyteam,DL1478,HKG,Hong Kong,MAA,Chennai,2026-01-11T13:30:00Z,2026-01-11T18:48:00Z,318,0,,0,Economy,414.04,USD,8,E190,91,True,False,low,winter_low,False
F019097,NH,ANA,star,NH3218,HKG,Hong Kong,MAA,Chennai,2026-01-11T14:30:00Z,2026-01-11T19:48:00Z,318,0,,0,Economy,449.86,USD,7,A350-900,89,True,False,low,winter_low,False
F019098,KL,KLM,skyteam,KL7622;KL9124,HKG,Hong Kong,MAA,Chennai,2026-01-11T14:00:00Z,2026-01-13T04:08:00Z,2288,1,JFK,226,Economy,268.73,USD,8,A380-800,85,False,False,low,winter_low,False
F019099,JL,Japan Airlines,oneworld,JL9174;JL6337,HKG,Hong Kong,MAA,Chennai,2026-01-11T15:00:00Z,2026-01-12T12:01:00Z,1261,1,IST,141,Economy,298.53,USD,6,A320neo,83,True,False,low,winter_low,False
F019100,AF,Air France,skyteam,AF6513;AF4922,HKG,Hong Kong,MAA,Chennai,2026-01-11T16:00:00Z,2026-01-12T07:18:00Z,918,1,DOH,121,First,1559.48,USD,8,B777-300ER,79,True,True,low,winter_low,False
F019101,SQ,Singapore Airlines,star,SQ140,SFO,San Francisco,ICN,Seoul,2025-09-22T00:00:00Z,2025-09-22T12:01:00Z,721,0,,0,Economy,1133.03,USD,9,A330-300,93,False,False,medium,shoulder,False
F019102,UA,United Airlines,star,UA9845,SFO,San Francisco,ICN,Seoul,2025-09-22T00:30:00Z,2025-09-22T12:31:00Z,721,0,,0,Economy,867.24,USD,5,A330-300,88,True,True,medium,shoulder,False
F019103,JL,Japan Airlines,oneworld,JL4019;JL6035,SFO,San Francisco,ICN,Seoul,2025-09-21T23:00:00Z,2025-09-23T02:19:00Z,1639,1,IST,158,Business,2599.89,USD,9,A330-300,87,True,True,medium,shoulder,False
F019104,BA,British Airways,oneworld,BA1757;BA1753;BA6444,SFO,San Francisco,ICN,Seoul,2025-09-22T01:00:00Z,2025-09-23T15:58:00Z,2338,2,AMS;SIN,426,Premium Economy,1145.37,USD,8,B767-300,80,True,False,medium,shoulder,False
F019105,KL,KLM,skyteam,KL9889,CPT,Cape Town,CDG,Paris,2025-03-29T10:35:00Z,2025-03-29T22:57:00Z,742,0,,0,Economy,1070.61,USD,9,B787-9,87,False,False,medium,shoulder,False
F019106,AA,American Airlines,oneworld,AA7697,CPT,Cape Town,CDG,Paris,2025-03-29T09:05:00Z,2025-03-29T21:27:00Z,742,0,,0,Business,3454.98,USD,6,B787-9,91,True,True,medium,shoulder,False
F019107,KL,KLM,skyteam,KL4937,CPT,Cape Town,CDG,Paris,2025-03-29T09:05:00Z,2025-03-29T21:27:00Z,742,0,,0,Economy,1064.12,USD,7,B737-800,88,True,False,medium,shoulder,False
F019108,BA,British Airways,oneworld,BA4852;BA3145,CPT,Cape Town,CDG,Paris,2025-03-29T09:05:00Z,2025-03-30T15:09:00Z,1804,1,SIN,195,Economy,722.33,USD,5,E190,81,True,True,medium,shoulder,False
F019109,UA,United Airlines,star,UA1063;UA632,CPT,Cape Town,CDG,Paris,2025-03-29T09:35:00Z,2025-03-30T01:23:00Z,948,1,LHR,116,Economy,629.14,USD,4,A350-900,85,False,False,medium,shoulder,False
F019110,SQ,Singapore Airlines,star,SQ5806,CDG,Paris,YYZ,Toronto,2025-10-25T10:45:00Z,2025-10-25T18:56:00Z,491,0,,0,Economy,630.06,USD,8,A330-300,92,False,True,medium,shoulder,False
F019111,EK,Emirates,none,EK2722,CDG,Paris,YYZ,Toronto,2025-10-25T12:45:00Z,2025-10-25T20:56:00Z,491,0,,0,Premium Economy,1238.67,USD,9,E190,92,True,True,medium,shoulder,False
F019112,UA,United Airlines,star,UA9900,CDG,Paris,YYZ,Toronto,2025-10-25T10:15:00Z,2025-10-25T18:26:00Z,491,0,,0,Business,2089.6,USD,5,A321neo,86,True,True,medium,shoulder,False
F019113,JL,Japan Airlines,oneworld,JL3114,CDG,Paris,YYZ,Toronto,2025-10-25T10:15:00Z,2025-10-25T18:26:00Z,491,0,,0,Economy,681.04,USD,7,A380-800,88,True,True,medium,shoulder,False
F019114,AF,Air France,skyteam,AF2933;AF7603,CDG,Paris,YYZ,Toronto,2025-10-25T10:15:00Z,2025-10-26T04:29:00Z,1094,1,LAX,70,Economy,482.77,USD,8,A321neo,86,True,False,medium,shoulder,False
F019115,SQ,Singapore Airlines,star,SQ9451;SQ3354;SQ4151,CDG,Paris,YYZ,Toronto,2025-10-25T11:45:00Z,2025-10-26T15:21:00Z,1656,2,DXB;AMS,308,Premium Economy,787.9,USD,7,A350-900,81,True,False,medium,shoulder,False
F019116,AA,American Airlines,oneworld,AA5215;AA7987,DEL,Delhi,MEX,Mexico City,2026-06-12T21:15:00Z,2026-06-13T20:38:00Z,1403,1,JFK,190,Economy,1522.02,USD,6,A350-900,77,True,False,high,summer_peak,False
F019117,LH,Lufthansa,star,LH9759;LH2610,DEL,Delhi,MEX,Mexico City,2026-06-12T21:45:00Z,2026-06-14T03:52:00Z,1807,1,SIN,172,Economy,1403.34,USD,7,A380-800,78,True,True,high,summer_peak,False
F019118,NH,ANA,star,NH8642;NH9761,FCO,Rome,SYD,Sydney,2026-01-08T12:20:00Z,2026-01-09T12:00:00Z,1420,1,DXB,112,Premium Economy,2267.66,USD,9,A321neo,87,True,False,low,winter_low,False
F019119,DL,Delta,skyteam,DL8195;DL1864,FCO,Rome,SYD,Sydney,2026-01-08T13:50:00Z,2026-01-09T15:12:00Z,1522,1,NRT,113,Premium Economy,2142.89,USD,4,A321neo,78,True,True,low,winter_low,False
F019120,EK,Emirates,none,EK7619,DXB,Dubai,MEX,Mexico City,2025-01-27T06:55:00Z,2025-01-28T01:29:00Z,1114,0,,0,Economy,1612.5,USD,4,B777-300ER,90,True,False,low,winter_low,False
F019121,NH,ANA,star,NH7157,DXB,Dubai,MEX,Mexico City,2025-01-27T07:25:00Z,2025-01-28T01:59:00Z,1114,0,,0,Economy,1654.91,USD,4,B777-300ER,96,True,False,low,winter_low,False
F019122,DL,Delta,skyteam,DL6539;DL2837,DXB,Dubai,MEX,Mexico City,2025-01-27T07:55:00Z,2025-01-28T10:57:00Z,1622,1,ICN,131,Economy,994.37,USD,6,E190,80,True,False,low,winter_low,False
F019123,SQ,Singapore Airlines,star,SQ9376;SQ9028,DXB,Dubai,MEX,Mexico City,2025-01-27T06:55:00Z,2025-01-28T08:04:00Z,1509,1,SFO,226,First,6483.99,USD,9,B787-9,88,True,True,low,winter_low,False
F019124,BA,British Airways,oneworld,BA5940;BA8899,DXB,Dubai,MEX,Mexico City,2025-01-27T06:25:00Z,2025-01-28T03:19:00Z,1254,1,CDG,93,Business,3698.15,USD,9,B787-9,80,True,True,low,winter_low,False
F019125,QR,Qatar Airways,oneworld,QR2701,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:10:00Z,2025-08-10T12:54:00Z,944,0,,0,Economy,1895.37,USD,4,E190,89,False,False,high,summer_peak,False
F019126,EK,Emirates,none,EK7620,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:40:00Z,2025-08-10T13:24:00Z,944,0,,0,Premium Economy,3439.67,USD,7,A330-300,85,True,False,high,summer_peak,False
F019127,TK,Turkish Airlines,star,TK8694,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:10:00Z,2025-08-10T12:54:00Z,944,0,,0,Economy,1613.74,USD,6,B777-300ER,82,True,False,high,summer_peak,False
F019128,DL,Delta,skyteam,DL1916;DL8512,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:40:00Z,2025-08-10T23:26:00Z,1546,1,ICN,119,Economy,1196.35,USD,4,A320neo,76,False,False,high,summer_peak,False
F019129,UA,United Airlines,star,UA1075;UA1196,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:10:00Z,2025-08-10T16:24:00Z,1154,1,SFO,138,Economy,1302.2,USD,5,A380-800,79,True,True,high,summer_peak,False
F019130,NH,ANA,star,NH316;NH7579;NH9146,LAX,Los Angeles,SYD,Sydney,2025-08-09T21:40:00Z,2025-08-11T20:37:00Z,2817,2,CDG;SFO,447,Economy,1251.5,USD,5,A321neo,74,False,False,high,summer_peak,False
F019131,KL,KLM,skyteam,KL2614;KL6795;KL6574,GIG,Rio de Janeiro,BKK,Bangkok,2026-01-29T17:50:00Z,2026-01-30T23:21:00Z,1771,2,AMS;CDG,198,Business,4720.23,USD,2,B787-9,73,True,True,high,summer_peak,False
F019132,TG,Thai Airways,star,TG6260;TG1335,GIG,Rio de Janeiro,BKK,Bangkok,2026-01-29T16:50:00Z,2026-01-30T18:56:00Z,1566,1,CDG,90,Economy,1687.17,USD,7,B767-300,77,False,False,high,summer_peak,False
F019133,QF,Qantas,oneworld,QF5754,SFO,San Francisco,PVG,Shanghai,2025-08-12T23:10:00Z,2025-08-13T12:10:00Z,780,0,,0,Economy,1734.84,USD,3,A350-900,85,False,True,high,summer_peak,False
F019134,EK,Emirates,none,EK8298,SFO,San Francisco,PVG,Shanghai,2025-08-12T23:10:00Z,2025-08-13T12:10:00Z,780,0,,0,Business,5233.45,USD,6,B737-800,88,True,True,high,summer_peak,False
F019135,DL,Delta,skyteam,DL9622,SFO,San Francisco,PVG,Shanghai,2025-08-12T23:40:00Z,2025-08-13T12:40:00Z,780,0,,0,Economy,1450.0,USD,4,E190,85,False,False,high,summer_peak,False
F019136,AF,Air France,skyteam,AF1577;AF1621;AF5065,SFO,San Francisco,PVG,Shanghai,2025-08-12T23:40:00Z,2025-08-15T02:33:00Z,3053,2,DXB;JFK,242,Economy,948.42,USD,4,A320neo,71,True,False,high,summer_peak,False
F019137,AF,Air France,skyteam,AF8109;AF4780;AF7635,SFO,San Francisco,PVG,Shanghai,2025-08-13T01:10:00Z,2025-08-14T09:25:00Z,1935,2,JFK;LHR,396,Economy,806.26,USD,7,B787-9,69,False,False,high,summer_peak,False
F019138,BA,British Airways,oneworld,BA1835;BA6291,SFO,San Francisco,PVG,Shanghai,2025-08-12T22:40:00Z,2025-08-14T00:26:00Z,1546,1,FRA,116,Economy,1003.61,USD,5,A321neo,81,True,False,high,summer_peak,False
F019139,TK,Turkish Airlines,star,TK3699;TK8069,SFO,San Francisco,PVG,Shanghai,2025-08-13T00:40:00Z,2025-08-14T01:33:00Z,1493,1,SIN,110,Economy,985.99,USD,3,E190,77,False,False,high,summer_peak,False
F019140,JL,Japan Airlines,oneworld,JL1022,CPT,Cape Town,LAX,Los Angeles,2025-06-24T07:25:00Z,2025-06-25T04:11:00Z,1246,0,,0,Economy,1556.01,USD,5,E190,91,False,False,low,winter_low,False
F019141,TK,Turkish Airlines,star,TK751,CPT,Cape Town,LAX,Los Angeles,2025-06-24T06:55:00Z,2025-06-25T03:41:00Z,1246,0,,0,Economy,1421.53,USD,5,B777-300ER,89,False,True,low,winter_low,False
F019142,UA,United Airlines,star,UA2765;UA1898,CPT,Cape Town,LAX,Los Angeles,2025-06-24T07:25:00Z,2025-06-25T10:57:00Z,1652,1,IST,115,Premium Economy,1918.1,USD,4,A321neo,78,True,False,low,winter_low,False
F019143,NH,ANA,star,NH8477;NH3712,CPT,Cape Town,LAX,Los Angeles,2025-06-24T08:55:00Z,2025-06-25T19:28:00Z,2073,1,SIN,211,Economy,1122.49,USD,9,A380-800,88,True,True,low,winter_low,False
F019144,LH,Lufthansa,star,LH6754;LH4458,CPT,Cape Town,LAX,Los Angeles,2025-06-24T06:55:00Z,2025-06-25T11:37:00Z,1722,1,DXB,64,Economy,1186.12,USD,6,A330-300,81,False,False,low,winter_low,False
